,y
13976,0
16041,0
11304,0
4541,0
4963,0
1025,0
5707,1
10622,0
3772,0
4350,0
36485,1
30829,0
34882,0
21769,0
37276,0
2069,0
11732,0
15038,0
31875,1
9124,0
33784,0
27752,0
19769,0
17097,0
10087,0
29145,0
20366,0
39988,0
19790,0
5619,1
5950,0
15,0
23932,0
34612,0
4767,0
21231,0
18794,0
35972,1
8204,0
2294,0
7968,0
2493,0
39731,1
26101,0
36909,1
36096,0
6043,0
6409,0
25179,0
38289,1
31343,0
15967,0
34780,0
21912,1
32018,0
39723,1
18788,0
31295,0
34943,0
33,0
38767,1
16101,0
4962,0
29597,0
30917,0
29631,0
19300,0
34365,0
10788,0
38093,0
21531,0
22113,0
19091,0
9139,0
32756,0
40835,0
21699,0
40960,1
4574,0
3626,0
30571,0
38052,0
13099,0
35244,0
3310,0
29142,0
27995,0
16953,0
20753,0
31155,0
32779,0
8932,0
28170,0
20202,0
12831,0
27517,0
9333,0
8899,0
8981,0
15805,0
37498,1
38880,0
23936,0
498,0
12245,0
7233,0
4087,0
3047,1
38641,1
26334,0
12855,0
5674,0
29082,0
32279,0
32097,0
6139,0
16771,0
10656,0
8760,0
22647,0
27605,0
29766,0
40229,1
39402,0
7019,0
7786,0
9076,0
22297,0
11104,0
11316,0
7810,0
16155,0
650,0
2407,0
33089,0
71,0
34418,0
50,0
13225,0
24315,0
26996,0
10540,0
19094,0
9476,0
11365,0
23196,0
13671,0
22237,0
230,0
33151,0
40500,0
38486,1
29451,1
31352,0
27455,0
10525,0
18095,0
21723,0
27472,0
36826,0
29548,0
22078,0
18184,1
7448,0
17183,0
12549,0
28902,1
11769,0
32739,0
5271,0
38491,1
28319,0
18008,0
14442,0
8396,0
23337,0
9480,0
5818,1
27329,0
13291,0
25383,0
13565,0
22382,0
6082,0
16941,0
2543,0
7352,0
9807,0
144,0
448,0
32085,0
10866,0
18862,0
19830,0
26495,0
40023,1
40710,0
16172,0
34939,0
40972,0
13683,0
34555,0
32218,0
36523,0
39379,1
36699,1
26123,0
17259,0
33598,0
21841,0
39629,1
7565,0
11828,0
4630,0
30310,1
23759,1
21145,0
4436,0
35979,1
40844,1
6016,0
3009,0
7111,0
31905,0
25827,0
15741,0
17158,0
9439,0
40041,1
1647,0
40242,0
35492,0
12046,0
18530,0
13621,0
6861,0
4861,0
13669,0
40663,1
29817,0
15005,0
28604,1
30816,0
40757,0
25196,0
29138,0
5051,0
35393,0
30737,0
3573,0
29709,0
19338,0
13217,1
35003,0
29854,0
25073,0
28259,0
21581,0
19914,0
6094,0
5624,0
17951,0
37799,0
20617,0
26445,1
30477,0
19412,0
39515,1
534,0
12229,0
6963,0
16117,0
13234,0
10516,0
675,0
2584,0
6947,0
18916,0
31543,0
4034,1
22328,0
7379,0
6630,0
37813,1
15831,0
9630,0
16635,1
14904,0
6191,0
13632,0
20017,0
4346,0
32910,0
39095,1
37305,0
22728,0
35357,0
38760,1
22661,0
30186,1
40391,1
12656,0
19309,0
18444,0
7229,0
11027,0
8943,0
29463,0
11295,0
21308,0
17820,0
34867,0
38627,0
37043,1
37735,0
22396,0
16459,0
24054,0
10824,0
6920,0
21392,0
26118,0
32635,0
21257,0
21490,0
17994,0
13357,0
28208,0
39932,0
36013,1
20763,0
15083,0
22190,0
40918,0
14301,0
19698,0
39674,1
4736,0
1690,0
16112,0
13303,0
35380,1
4192,0
20412,0
17145,0
4194,0
15379,0
2694,0
40429,0
8593,0
17013,0
38750,1
5118,0
20340,0
16822,0
28406,1
22024,0
28284,0
3199,0
4802,0
27022,0
13392,0
32752,0
34861,1
15135,0
18462,0
9688,0
11161,0
34592,0
20883,0
3398,0
31496,0
24310,0
22432,1
26861,0
20455,0
26055,0
10930,0
4302,0
32675,0
26336,1
3331,0
9576,0
26847,0
7353,0
2755,1
38354,0
26568,0
38562,1
18609,0
10466,0
26697,0
38359,0
34267,0
27923,1
15777,0
2837,0
27086,0
35477,0
4714,0
33382,1
9878,0
23007,0
11382,0
24452,0
4146,0
717,0
9389,0
21097,0
18260,1
16758,0
23204,0
13539,0
28618,0
18988,0
4054,0
2624,0
5004,0
38694,1
34309,0
39184,1
6378,0
20873,0
10736,0
11193,0
1725,1
39163,1
19012,0
37225,1
14324,0
26952,0
238,0
7922,0
24334,0
16130,0
1877,0
39346,0
13131,1
20359,0
8594,0
12089,0
19007,0
8092,0
14446,0
25290,0
6572,0
574,0
9527,0
20546,0
6292,0
13891,0
14503,0
16090,0
10700,0
19758,0
15513,0
37739,0
5731,1
7176,0
26251,0
23921,0
16056,1
34182,0
10056,0
37160,1
12315,0
32533,0
17833,0
5713,0
781,0
33119,0
17928,0
16433,0
9034,0
34954,0
4832,0
23838,0
37890,1
25203,0
33099,0
4217,0
32612,0
27706,0
1814,0
8289,0
39513,1
15008,0
1606,0
27113,0
20649,0
4396,0
12070,0
3204,0
15618,0
7080,0
33201,0
36107,0
1014,0
32984,0
23243,0
17869,0
3811,0
31827,0
21139,0
15508,0
35297,0
1036,0
39341,1
33189,0
18887,0
24564,0
25543,0
31266,0
7031,0
4680,0
18913,0
14518,0
7464,0
18154,1
10898,0
29121,0
25209,0
22206,0
26340,0
17278,0
21869,0
14747,0
1699,0
12841,0
14015,0
26692,1
40688,1
22643,0
27005,0
12261,0
5029,0
15976,0
25494,0
19289,0
7667,0
30490,1
10263,0
3500,0
33343,0
40661,1
14216,0
2568,0
11116,0
25450,0
11922,0
36621,0
32,0
28182,1
34841,0
9623,0
8140,0
16139,0
26074,0
7684,0
27742,1
27154,1
14886,0
28829,0
35787,0
40236,0
38322,0
8705,0
11226,0
24417,0
24427,0
10154,0
37737,1
10979,1
37471,0
33546,0
6909,0
29050,0
14288,0
5684,0
28629,1
33188,0
22925,0
1166,1
29018,0
38246,1
5124,0
41062,0
31527,0
40483,1
22513,0
32440,0
2665,0
31914,0
6007,0
33349,0
33959,0
23812,0
27198,0
29045,0
12164,0
21892,0
34051,0
27157,0
24358,0
20404,0
21709,0
30926,0
6668,0
38543,0
7262,0
5720,0
22127,0
9271,0
24834,0
17411,0
32901,0
18333,0
18145,0
28301,0
991,0
9824,0
19636,0
2418,0
20221,0
24720,0
33466,0
4277,0
22537,0
7727,1
34930,0
10634,0
18148,0
20215,0
21444,0
25403,0
40423,1
14862,0
30907,0
2034,0
18353,0
28472,0
25316,0
27427,0
7967,0
8148,0
19941,0
39648,1
7302,0
30838,1
33888,0
36713,0
7779,0
10261,0
40669,0
8983,0
8480,0
29167,0
8684,0
14951,0
37138,0
22012,0
20610,0
5299,0
28266,0
7556,0
22304,0
23630,0
29214,0
24530,0
18760,0
242,0
31275,0
30543,0
38629,0
10755,0
8860,0
37146,1
6776,0
3727,0
36244,0
22682,0
21423,0
4433,0
10393,0
31515,0
7398,0
9913,0
4600,0
25111,0
25193,0
34369,0
22144,0
20524,1
9833,0
26964,0
13581,0
8558,0
7107,0
11417,1
29602,0
32106,1
19376,0
27211,0
18730,0
12443,0
35491,0
23859,0
20912,0
37595,0
1751,0
26973,0
20774,0
36433,0
23103,0
2203,0
37891,0
36578,0
34796,0
3962,0
22593,0
18843,0
9774,0
37323,0
9607,0
20793,0
12801,0
325,0
36809,1
12984,0
39580,1
36119,0
38718,1
25046,0
12537,0
29511,0
41097,0
24522,0
7126,0
24869,0
30270,1
34734,0
37368,1
21807,0
5574,0
16216,0
763,0
1306,0
30509,0
16992,0
29465,1
31222,0
18915,0
19055,0
21024,0
24153,0
34407,1
10284,0
26649,0
40961,0
15360,0
10107,0
10091,0
17235,0
14872,0
18529,0
23422,0
12939,0
24088,1
33781,0
2730,0
25865,0
26530,0
29010,0
842,0
10915,0
8772,0
30502,1
22915,0
1834,0
37254,0
24790,0
24024,1
20190,0
39924,0
6290,0
10530,0
18076,0
1955,0
34422,0
21091,0
29832,0
6826,0
29035,0
21080,0
29055,0
7065,0
19050,0
41149,0
18259,0
3627,0
19154,1
27479,0
39938,0
20439,0
38128,0
5532,0
38801,0
38549,0
16281,0
7879,0
10772,0
11420,0
26660,0
6584,0
15726,0
35954,0
9906,0
27447,0
515,0
29469,0
38688,1
6050,0
16253,1
11443,0
1500,0
35226,0
31701,0
36275,0
12595,0
5831,0
20281,0
11088,0
14707,0
35404,0
19009,0
2221,0
6386,0
39048,1
15262,0
24267,0
15415,0
13459,0
27214,0
20715,1
12851,0
35165,0
40983,0
24636,0
29519,0
37506,0
696,0
18575,0
32751,0
30281,0
13333,0
7487,0
38208,1
3636,0
16674,0
36312,0
2174,0
39457,0
32222,0
6272,0
148,0
1507,0
36352,1
39375,1
39093,0
21273,0
34216,0
20835,0
39197,1
17574,0
34720,0
33638,0
19237,0
9487,0
29486,0
9207,0
6581,0
2303,0
12336,0
7650,0
7608,0
5591,0
14521,0
41120,0
6067,0
32062,0
22177,0
23180,0
20309,0
38610,0
3283,0
7211,0
13734,1
40672,1
21736,0
36408,0
28878,1
29665,0
10972,0
39697,1
5434,0
6138,0
23957,0
32348,1
29227,0
20795,0
35037,0
36453,0
10863,0
40817,0
27373,0
24660,0
15092,0
2815,0
36568,0
13256,0
1741,0
4253,0
17896,0
3643,0
36736,0
40601,1
34316,0
8596,1
32757,0
3139,0
25807,0
39973,0
6072,0
20269,0
1705,0
25256,0
19653,0
16537,1
7720,0
35010,0
25357,0
38032,0
28141,0
17398,0
2338,0
18531,0
10602,0
15820,0
14113,0
14550,0
14254,0
34274,0
29086,0
13927,0
8304,0
19327,0
28672,0
7992,0
190,0
24836,0
13440,0
35016,0
9249,0
12289,0
19034,0
27423,0
28714,0
7355,0
15277,0
1400,0
2954,0
20139,0
33685,0
30885,0
3566,1
31897,0
31348,0
1578,0
35998,0
38055,1
39102,0
22792,0
29793,0
13205,0
4617,0
7796,0
27678,0
29347,0
30042,0
31610,0
7991,0
28918,0
21515,0
18343,0
30618,0
10152,0
19428,0
33749,0
25480,0
20853,0
25693,0
15521,0
3664,0
14154,0
11994,0
26160,0
15950,0
10033,0
9968,0
20259,0
18536,0
24969,0
2542,0
30723,1
36314,0
30834,0
13997,0
7418,0
15733,0
23949,0
8173,0
32710,0
14292,0
4838,0
24393,0
33671,0
40707,0
21291,0
32541,0
25885,0
4886,0
31377,0
39884,0
21209,0
32807,0
38139,0
36209,0
23345,0
40327,0
488,0
37258,1
23636,0
7331,0
39428,0
41027,1
34332,0
34980,0
15539,0
21808,0
2840,0
28920,0
10506,0
28621,0
22712,0
27234,0
18447,0
17646,0
10548,0
6958,0
22469,0
37267,0
12087,0
29203,0
5343,0
31144,0
6013,0
5457,0
30862,0
10661,1
9949,0
874,0
33991,0
31873,0
15575,0
1636,1
25573,0
32614,0
21169,0
10869,0
32391,0
15595,0
1980,0
34421,0
3559,0
11598,0
26761,0
27339,0
34984,0
5486,0
30467,1
27118,0
34795,0
26249,0
10514,0
4530,0
1629,0
18516,0
31531,0
41127,1
21271,0
7170,0
8604,0
27948,0
34018,1
30104,0
16613,0
29949,0
17760,0
19148,0
8723,0
37421,1
28302,0
36163,0
13431,1
19563,0
523,0
13377,0
11992,0
35260,1
20022,0
11793,0
4452,0
12683,0
17338,0
28458,0
30497,1
21657,0
34602,0
3144,0
21243,0
34837,0
27420,0
25551,0
1260,0
29678,0
21717,0
30291,1
27412,0
1403,0
26572,0
21419,0
5372,0
40110,0
28537,0
3078,0
11133,0
38176,0
20387,0
29590,0
24034,0
31457,0
21060,0
18686,0
40296,1
22371,0
29310,0
6136,0
31361,0
11629,0
17885,0
27687,0
5961,0
15715,0
28731,0
29072,0
3672,0
34341,0
26487,0
5706,0
37345,1
27830,0
13762,0
24384,0
5580,0
31241,1
30526,0
29494,0
40339,0
21086,0
32589,0
29815,0
8828,0
8260,0
615,0
6992,0
18779,0
20128,0
7304,0
34505,0
17414,0
33893,0
8709,0
6900,0
23107,0
9027,0
7640,0
20045,0
38554,1
16519,0
33335,0
348,0
16426,0
7213,0
36291,1
35195,0
34305,0
36319,0
34490,0
34640,0
39899,1
10611,0
20754,0
17852,0
7643,0
34024,0
2959,0
35929,0
8863,0
32255,0
6993,0
5717,0
31376,0
12113,0
28952,0
21624,0
30353,0
25400,0
9512,0
11937,1
6377,0
5478,0
6624,0
22373,0
19719,0
8321,0
6155,0
36870,1
25057,0
39400,1
32516,0
40053,1
12904,1
30344,0
23232,0
1517,0
9344,0
35265,0
23743,0
40742,0
37320,0
34664,0
31796,0
33534,0
14074,1
12991,0
20369,0
12780,0
7430,0
6293,0
9004,0
11574,0
10068,0
13129,1
7244,0
3020,0
10507,0
41069,0
25914,0
39318,1
36030,0
15355,0
21616,0
22324,1
14986,0
12858,0
38914,1
22481,0
31517,0
31282,0
3515,0
6260,0
7977,0
7942,0
28091,0
7341,0
1274,0
11721,0
31189,0
6230,0
3321,0
20961,0
7339,0
37459,0
579,0
2509,0
13,0
256,0
20905,0
30843,1
30547,0
31781,0
33377,0
26657,1
39002,0
16170,0
8107,0
9998,1
4038,0
7752,0
30052,0
33281,0
33867,0
36081,0
12442,0
15039,0
4664,0
25408,1
3841,0
6895,0
5166,0
18791,0
35310,0
15854,0
785,0
8445,0
5278,0
22343,0
14893,0
25183,0
18171,1
32425,0
35218,0
1478,0
7934,0
31269,0
13268,0
32380,0
17170,0
17837,0
18857,0
10195,0
32703,0
37584,0
646,0
38533,0
33510,0
36661,1
33886,0
12949,0
26954,0
22675,0
8177,0
23004,0
22145,0
13947,0
40576,0
25348,0
10486,0
28962,0
7606,0
20071,0
26509,0
28502,1
29418,0
17559,0
6212,0
21701,0
34292,0
1526,0
26901,0
11269,0
29429,0
38353,0
18036,0
29330,0
27818,1
16695,0
37553,0
28390,0
18951,0
36487,1
28075,0
35075,0
5911,0
39462,1
22476,0
1914,0
20801,0
36591,1
38373,0
13916,0
38813,1
35864,0
4854,0
28336,0
31248,0
31856,0
9635,0
15509,0
23953,0
20846,0
22147,0
3921,0
37939,1
13281,1
21416,0
29037,0
20889,0
8117,0
1117,0
13286,0
32563,0
32426,0
8031,0
34601,1
38207,0
34447,0
32832,0
27937,1
26214,0
27708,1
29484,0
4717,0
32822,0
24881,0
27769,1
10737,0
34622,0
31668,0
20219,0
514,0
21487,0
38900,0
27705,0
16399,0
27688,0
8458,0
29632,0
963,0
10009,0
37882,1
34212,1
636,0
40947,0
36700,0
6079,0
40424,1
9730,0
17324,0
9758,0
18713,0
803,0
4404,0
3998,0
10759,0
18068,0
5,0
24584,0
9442,0
8232,0
3901,0
24541,0
11881,0
35554,1
24984,1
9282,0
7294,0
18771,0
14955,0
24748,0
18963,0
28250,0
39110,1
24957,0
12142,0
12368,0
17944,1
41010,1
32438,0
13956,1
29890,0
13292,0
8040,0
25697,0
13975,0
7406,0
28976,0
29962,0
13249,0
2096,0
2336,0
6543,0
14574,0
1007,0
11820,0
40858,0
41055,1
17224,0
35184,0
5890,0
7367,0
22996,0
22502,0
1649,0
13842,0
21399,0
29209,0
1530,0
4847,0
36406,0
39284,0
39694,1
30550,1
36550,0
30117,0
30576,0
21108,0
35048,0
13135,0
14878,0
4259,0
2459,0
32983,0
39808,1
1787,0
18780,0
11671,0
34370,0
5988,0
2103,0
28586,0
2047,0
5083,0
6827,0
26871,0
16428,0
11337,0
39327,0
10904,0
16164,0
34317,0
26838,0
26084,0
21020,0
39440,1
10397,0
30609,0
4598,0
40562,0
30965,1
12823,1
10828,0
6499,0
1213,0
24752,0
9213,0
36086,0
912,0
16796,1
20921,0
27651,0
25596,0
36542,1
23577,1
12251,0
38111,1
23740,0
25105,0
27691,1
19057,0
9260,0
31078,0
31617,0
12752,0
10747,0
5252,0
14969,0
21932,0
38305,0
7240,0
18763,0
19964,0
36215,0
14751,0
39612,0
3236,0
23971,0
13134,1
22968,0
37437,0
36153,0
38660,0
35346,0
18135,0
15294,1
11501,0
15555,0
40419,1
34512,0
27484,0
16878,0
14823,0
21734,0
37843,0
17865,0
9313,0
7327,0
10166,0
1671,0
1316,0
28874,0
26770,0
28249,0
8994,0
31065,0
40061,1
5807,0
17121,0
1678,0
27852,1
14647,0
30820,0
14778,0
7483,0
40711,0
21264,0
36898,0
4911,0
35117,1
21415,0
14515,0
37104,0
35059,0
38225,0
5331,0
7765,0
39054,0
6276,0
3983,0
36425,0
12402,0
17581,0
35323,1
35693,0
10946,0
25387,0
38435,0
10847,0
26194,0
25271,0
19550,0
23219,0
1204,0
29894,0
24756,0
20088,0
37184,0
10865,1
19749,0
35362,0
8659,0
34862,0
3077,0
39788,0
32958,0
9992,0
26618,0
10519,0
13913,0
21528,0
22067,0
20150,0
22423,1
20967,1
28418,1
28268,0
26771,0
3264,1
31961,0
2,0
4172,0
5685,0
38003,0
14663,0
24594,0
17253,0
15915,0
7769,0
32168,0
11421,0
37622,1
19510,0
22656,0
20427,0
30660,0
7370,0
14081,0
8105,0
36104,0
23384,0
19056,0
17091,0
22700,0
27579,0
33102,0
14437,0
15537,0
11730,0
37993,0
19231,0
39289,1
33960,0
11264,0
14864,1
3324,0
37443,0
27066,0
30628,0
9604,0
13030,0
13219,0
34566,0
19910,0
35223,0
34500,0
20804,0
15842,0
15860,0
7668,0
20025,0
20944,0
17320,0
26621,0
4890,0
7787,0
4116,0
33301,0
6370,0
12911,0
16144,0
33730,1
6927,0
11147,0
13112,0
13743,0
14917,0
7291,0
12284,0
39389,1
31270,0
18431,0
7108,0
35516,0
11024,0
30464,1
31612,0
29729,0
30740,0
27251,0
9921,0
9894,0
27338,0
23869,0
33372,0
33646,0
16670,0
36379,0
18671,0
16463,0
32119,0
4047,0
31676,0
30752,0
3894,0
37573,1
5187,0
28283,0
10223,0
12583,0
36833,0
11594,0
32885,0
37078,1
5063,0
21440,0
27857,0
17503,0
14742,0
34313,0
21517,0
36773,0
28556,0
34465,1
3015,0
1378,0
20381,1
21903,0
33934,0
28978,0
30417,1
37072,0
39809,0
26875,0
23985,0
18942,0
29827,0
40761,0
35467,0
14182,0
38950,0
31758,0
26699,0
36088,1
26927,1
14409,0
29168,0
13654,0
13257,0
28516,0
6410,0
14209,0
10243,0
21314,0
29383,0
8176,0
10487,0
32915,0
40583,0
19245,1
15671,0
19559,0
10677,0
30106,0
773,0
16451,1
15250,0
32480,0
33386,1
29600,0
1160,0
16514,0
20426,1
21058,0
14578,0
17992,0
26731,0
17397,0
7542,1
3766,0
22463,0
15593,0
24952,0
5506,0
6158,0
22853,0
17309,0
33594,0
1022,0
14803,1
27333,0
6123,0
18092,0
34166,0
31056,0
39743,0
14457,0
35651,0
27248,0
36172,0
23227,0
24947,0
8667,0
8141,0
31234,0
25341,0
33550,0
27321,1
11019,0
32342,0
14766,0
3764,0
39225,1
1043,0
9641,0
25479,0
2639,0
16573,0
16430,1
27159,0
11386,0
9637,0
25229,0
25097,0
22095,0
24268,0
36966,0
34655,0
26478,0
5025,0
15858,0
29574,0
19336,0
1630,0
19261,0
11888,0
19757,0
30877,0
14372,0
34103,0
32273,0
12376,0
12691,0
25908,1
2305,1
22529,0
323,0
2040,0
6806,0
7349,0
2116,0
23408,0
28282,0
23896,0
39310,0
17859,0
21233,0
36397,0
16404,0
24378,0
775,0
17032,0
3459,0
7682,0
15145,0
24052,0
22662,0
16823,0
25675,0
12422,0
9183,0
37445,0
21295,0
15940,0
31090,0
26046,0
38522,0
25643,0
13016,1
30035,0
4708,0
8019,0
17290,0
15977,0
15884,0
16469,0
27225,0
11300,0
27569,1
22058,0
17481,0
16517,0
11841,0
18610,0
20300,0
12535,0
35143,1
39583,0
39821,1
9994,0
28092,0
13106,0
39839,0
13784,0
17528,0
28487,0
8266,0
25259,0
25498,0
34748,0
3262,0
5066,0
5441,0
27379,0
5192,0
36732,0
27236,1
27269,0
22953,0
7307,0
2330,1
4766,0
40968,1
40085,1
26752,0
17853,0
5463,0
2160,0
12298,0
27612,0
36292,1
16301,0
25431,0
457,0
29973,0
27434,0
3522,0
1471,0
32051,0
19255,0
10667,0
18904,0
11060,0
25534,0
22348,0
2345,0
31894,0
28917,0
34265,0
14388,0
27823,1
27761,0
5897,0
20129,0
6971,0
6253,0
9581,0
40217,0
27044,0
41125,1
31477,0
30939,0
32014,0
40256,0
10483,0
33935,0
22824,1
35125,0
30555,1
5346,0
25604,1
8494,0
21611,0
34662,0
18286,0
40959,0
26757,0
27090,0
2955,0
39392,1
15283,0
29583,0
30153,1
33306,0
26898,0
29489,0
2703,0
7662,0
33078,0
26908,0
9917,0
6444,0
17146,0
2318,0
22038,0
1297,0
32987,0
34334,0
31937,0
25938,0
8566,0
28908,0
20641,0
19917,0
39451,1
17676,0
39074,1
8338,0
9099,0
41133,0
26516,0
4974,0
28656,0
15412,0
2866,0
8582,0
17996,0
8216,0
28419,0
16093,0
24797,0
9214,0
20095,0
14386,0
24014,1
31715,0
19193,0
3156,0
28647,0
18404,0
31850,0
18778,0
6323,0
25353,0
25903,0
21045,0
25726,0
14842,0
28999,0
9530,0
2506,0
14810,0
19573,0
12381,0
22112,0
4682,0
21321,0
32453,0
5544,0
2854,0
1884,0
16390,0
11292,0
18872,0
29275,0
24954,0
13882,1
37699,0
7231,0
3382,0
18558,0
18305,1
411,0
36108,0
6053,0
38594,1
17164,0
40216,1
28975,1
1089,0
37662,1
3713,0
35190,0
25671,0
36083,0
32569,0
7241,0
13578,0
29835,0
21447,0
32979,0
22470,0
5368,0
2229,0
10395,0
26857,0
23121,0
5976,0
23208,0
10421,0
8587,0
35731,0
17717,0
25216,0
14839,0
38099,0
21504,0
28821,0
39001,0
3457,0
12199,0
3893,0
10258,0
19900,0
10101,0
17763,0
37791,0
13503,0
22252,0
27987,1
14569,0
29954,0
10555,0
2603,0
29546,1
12504,0
32859,0
25185,0
37790,0
26897,0
11467,0
6001,0
6507,0
2614,0
33355,0
25629,0
10217,0
9927,0
11276,0
5371,0
26409,0
39798,0
22561,0
6224,0
20196,0
26742,0
8270,0
28687,0
27570,0
12795,0
16705,0
7433,0
24708,0
17549,0
10981,1
8009,0
18990,0
32622,0
10269,0
13334,0
15382,0
18007,0
25184,0
36002,0
17491,0
9562,0
30546,0
5668,0
31472,0
6828,0
11007,0
6065,0
4732,0
25150,0
38230,1
9944,0
33499,0
6101,0
38579,0
2411,0
1076,0
28965,0
36294,0
7595,0
10255,0
17797,0
13854,0
12490,0
9254,0
10608,0
24046,1
30605,0
37101,0
32404,0
33788,0
28398,0
24890,0
39113,0
34453,0
38209,0
6247,0
764,0
40278,1
9962,0
24767,0
3253,0
19403,0
4512,0
31480,0
16353,0
18957,0
18568,1
3597,0
10199,0
11986,0
40228,1
11759,0
36391,1
30972,0
16574,0
33838,0
28691,0
3127,0
33721,0
5440,0
22644,0
2561,0
32257,0
16241,0
14440,0
38151,1
16921,0
6104,1
23390,0
23970,0
24286,0
22673,0
3965,0
7489,0
36249,1
155,0
5465,0
14460,0
34202,1
13708,0
31304,0
29818,0
35089,0
2076,0
16708,0
8598,0
20371,1
10627,0
5140,0
2484,0
32138,1
24761,0
15848,0
29336,0
8308,0
38406,1
21026,0
29802,0
3195,0
1832,0
39409,1
10698,0
7224,0
36228,0
22753,0
31334,0
39035,0
30763,0
27417,0
20872,0
31750,0
35017,1
9769,0
38404,1
13902,0
2237,0
7551,0
